,id,inspection_day,gender,age,area,income_degree,now_leisure_spend,willingness_to_spending,workday_leisure_avg,weekend_leisure_avg,one_week_total_leisure,rest_rcrt_rate,hobby_rate,self_impt_rate,human_relationship_rate,etc_rate
710,53341874,20221109,M,60대,인천광역시,400.0,증가한 편이다,증가할 것이다,2,5,20,50,50,0,0,0
711,53341880,20221109,M,40대,인천광역시,600.0,크게 증가했다,증가할 것이다,1,8,21,0,40,20,0,40
712,53341941,20221109,M,20대,서울특별시,700.0,비슷하다,비슷할 것이다,2,4,18,50,10,10,30,0
713,53342151,20221109,F,30대,충청북도,600.0,비슷하다,비슷할 것이다,4,10,40,70,10,10,10,0
714,53342162,20221109,F,30대,서울특별시,400.0,증가한 편이다,비슷할 것이다,2,5,20,40,10,0,50,0
716,53342409,20221109,F,50대,서울특별시,200.0,감소한 편이다,감소할 것이다,10,10,70,10,10,10,60,10
717,53342481,20221109,M,60대,경상남도,400.0,증가한 편이다,증가할 것이다,2,12,34,20,30,10,40,0
718,53342656,20221109,M,50대,경상북도,700.0,비슷하다,비슷할 것이다,2,4,18,80,0,0,20,0
719,53342662,20221109,F,60대,경상남도,200.0,증가한 편이다,증가할 것이다,1,5,15,30,10,30,30,0
720,53342685,20221109,M,40대,경기도,200.0,크게 감소했다,크게 감소할 것이다,3,10,35,0,100,0,0,0
721,53342688,20221109,M,60대,강원도,400.0,증가한 편이다,증가할 것이다,10,10,70,40,40,10,10,0
722,53342731,20221109,M,40대,경상남도,200.0,비슷하다,비슷할 것이다,3,7,29,70,20,5,5,0
723,53342777,20221109,F,50대,충청남도,400.0,비슷하다,비슷할 것이다,3,3,21,20,0,30,50,0
724,53343043,20221109,F,40대,광주광역시,600.0,증가한 편이다,비슷할 것이다,4,2,24,50,0,0,20,30
726,53343167,20221109,M,30대,충청남도,400.0,비슷하다,비슷할 것이다,1,2,9,60,20,10,10,0
727,53343273,20221109,F,50대,서울특별시,700.0,비슷하다,비슷할 것이다,2,3,16,70,10,10,10,0
728,53343352,20221109,M,30대,대전광역시,400.0,감소한 편이다,감소할 것이다,2,6,22,20,30,0,50,0
729,53343449,20221109,M,20대,제주특별자치도,200.0,비슷하다,비슷할 것이다,6,18,66,50,0,0,50,0
730,53343466,20221109,M,20대,서울특별시,400.0,비슷하다,비슷할 것이다,4,12,44,10,10,60,20,0
731,53343566,20221109,F,60대,서울특별시,400.0,증가한 편이다,비슷할 것이다,3,2,19,30,0,10,60,0
734,53343828,20221109,M,20대,충청남도,600.0,증가한 편이다,비슷할 것이다,6,12,54,40,10,0,50,0
735,53343878,20221109,M,50대,충청남도,600.0,증가한 편이다,증가할 것이다,1,3,11,40,5,10,10,35
736,53343929,20221109,M,50대,제주특별자치도,200.0,비슷하다,비슷할 것이다,0,2,4,50,50,0,0,0
737,53343937,20221109,M,50대,경기도,600.0,증가한 편이다,증가할 것이다,2,2,14,0,0,0,100,0
738,53343969,20221109,M,50대,충청북도,700.0,증가한 편이다,증가할 것이다,3,5,25,30,10,10,50,0
739,53344011,20221109,F,30대,경상남도,200.0,비슷하다,비슷할 것이다,2,5,20,90,0,0,10,0
740,53344019,20221109,M,60대,광주광역시,200.0,비슷하다,비슷할 것이다,5,12,49,40,20,0,40,0
741,53344078,20221109,M,50대,대구광역시,700.0,비슷하다,비슷할 것이다,5,8,41,0,50,50,0,0
742,53344458,20221109,M,30대,경기도,600.0,비슷하다,비슷할 것이다,1,2,9,70,0,0,30,0
743,53344607,20221109,F,60대,경상남도,200.0,비슷하다,증가할 것이다,1,9,23,20,30,0,20,30
744,53344640,20221109,F,30대,경기도,400.0,크게 증가했다,증가할 것이다,2,0,10,80,20,0,0,0
745,53344786,20221109,M,60대,서울특별시,400.0,비슷하다,증가할 것이다,0,4,8,0,0,80,20,0
746,53344884,20221109,M,60대,서울특별시,200.0,비슷하다,비슷할 것이다,4,4,28,20,40,10,30,0
747,53344925,20221109,F,20대,전라남도,400.0,증가한 편이다,증가할 것이다,5,10,45,40,0,10,5,45
748,53345010,20221109,F,60대,경상북도,200.0,비슷하다,비슷할 것이다,5,6,37,20,20,20,40,0
749,53345129,20221109,M,40대,경기도,400.0,감소한 편이다,감소할 것이다,0,4,8,30,30,30,10,0
750,53345228,20221109,F,60대,부산광역시,200.0,비슷하다,비슷할 것이다,5,5,35,50,50,0,0,0
751,53345371,20221109,F,50대,충청북도,200.0,증가한 편이다,증가할 것이다,0,10,20,30,0,10,60,0
754,53346130,20221109,F,50대,경기도,200.0,비슷하다,비슷할 것이다,1,5,15,30,10,5,10,45
755,53346144,20221109,M,30대,부산광역시,200.0,비슷하다,비슷할 것이다,10,3,56,20,60,10,10,0
757,53346310,20221109,M,40대,대구광역시,400.0,증가한 편이다,증가할 것이다,2,2,14,80,0,20,0,0
758,53346524,20221109,M,20대,대구광역시,200.0,감소한 편이다,비슷할 것이다,2,6,22,70,0,0,30,0
759,53346654,20221109,M,20대,경상남도,200.0,비슷하다,비슷할 것이다,3,6,27,99,0,0,1,0
760,53346851,20221109,M,50대,부산광역시,200.0,비슷하다,비슷할 것이다,4,8,36,70,0,0,30,0
761,53346877,20221109,F,20대,경기도,700.0,감소한 편이다,증가할 것이다,3,12,39,10,10,40,40,0
763,53347124,20221109,M,30대,부산광역시,200.0,증가한 편이다,비슷할 것이다,3,8,31,20,30,10,40,0
764,53347385,20221109,F,40대,서울특별시,400.0,증가한 편이다,증가할 것이다,1,3,11,10,40,20,30,0
765,53347420,20221109,F,50대,경기도,700.0,증가한 편이다,증가할 것이다,2,4,18,30,20,40,10,0
766,53347502,20221109,M,20대,충청북도,200.0,감소한 편이다,감소할 것이다,5,10,45,30,30,20,20,0
767,53347684,20221109,M,50대,대전광역시,200.0,비슷하다,비슷할 것이다,2,3,16,20,20,20,20,20
768,53347913,20221109,F,30대,서울특별시,600.0,비슷하다,증가할 것이다,2,8,26,30,30,10,30,0
769,53348087,20221109,M,20대,경기도,700.0,비슷하다,증가할 것이다,2,5,20,30,20,30,20,0
770,53348208,20221109,F,40대,강원도,600.0,비슷하다,증가할 것이다,2,3,16,20,20,10,50,0
771,53348277,20221109,F,40대,충청북도,200.0,비슷하다,비슷할 것이다,2,5,20,40,20,20,20,0
772,53348286,20221109,F,40대,인천광역시,400.0,비슷하다,비슷할 것이다,1,8,21,50,0,0,50,0
773,53348299,20221109,F,60대,대구광역시,200.0,증가한 편이다,증가할 것이다,2,4,18,20,50,20,10,0
774,53348331,20221109,F,30대,제주특별자치도,200.0,비슷하다,비슷할 것이다,5,5,35,50,20,30,0,0
775,53348625,20221109,M,50대,경기도,600.0,증가한 편이다,증가할 것이다,2,5,20,25,25,25,25,0
776,53348853,20221109,F,30대,광주광역시,200.0,증가한 편이다,증가할 것이다,3,10,35,80,20,0,0,0
777,53349161,20221109,F,30대,경기도,200.0,증가한 편이다,비슷할 것이다,2,8,26,20,50,30,0,0
778,53349252,20221109,M,60대,경기도,200.0,증가한 편이다,비슷할 것이다,10,10,70,60,10,0,0,30
779,53349379,20221109,M,40대,경기도,400.0,비슷하다,비슷할 것이다,1,10,25,80,10,5,5,0
780,53349475,20221109,F,50대,대구광역시,700.0,증가한 편이다,증가할 것이다,1,1,7,20,50,0,30,0
781,53349526,20221109,M,40대,부산광역시,200.0,증가한 편이다,증가할 것이다,2,8,26,90,5,0,5,0
782,53349569,20221109,M,60대,부산광역시,400.0,비슷하다,비슷할 것이다,6,14,58,70,0,0,30,0
783,53349652,20221109,M,30대,경기도,400.0,증가한 편이다,증가할 것이다,3,6,27,90,5,0,5,0
784,53349668,20221109,F,30대,부산광역시,200.0,비슷하다,비슷할 것이다,3,12,39,20,0,80,0,0
785,53350151,20221109,M,20대,강원도,200.0,비슷하다,비슷할 것이다,2,6,22,70,5,5,10,10
786,53350157,20221109,M,40대,대전광역시,400.0,증가한 편이다,비슷할 것이다,5,10,45,30,30,40,0,0
787,53350239,20221109,F,40대,전라북도,400.0,감소한 편이다,증가할 것이다,1,1,7,60,2,30,8,0
788,53350257,20221109,M,40대,경기도,600.0,크게 증가했다,감소할 것이다,1,8,21,40,10,10,40,0
789,53350286,20221109,M,60대,경상북도,400.0,증가한 편이다,증가할 것이다,4,8,36,30,20,10,40,0
790,53350379,20221109,M,50대,강원도,400.0,증가한 편이다,증가할 것이다,1,4,13,50,0,50,0,0
791,53350511,20221109,M,50대,서울특별시,200.0,증가한 편이다,증가할 것이다,1,2,9,50,20,10,10,10
792,53350526,20221109,M,50대,울산광역시,700.0,비슷하다,비슷할 것이다,1,1,7,50,0,0,30,20
793,53350582,20221109,F,60대,충청북도,700.0,증가한 편이다,증가할 것이다,8,8,56,50,30,10,10,0
794,53350646,20221109,F,60대,경기도,600.0,증가한 편이다,증가할 것이다,2,10,30,15,30,20,15,20
796,53350734,20221109,F,40대,부산광역시,400.0,비슷하다,비슷할 것이다,1,6,17,30,10,10,30,20
797,53350874,20221109,F,50대,경기도,200.0,증가한 편이다,증가할 것이다,1,8,21,10,10,10,70,0
798,53350911,20221109,M,50대,경기도,400.0,비슷하다,비슷할 것이다,3,10,35,30,0,0,70,0
799,53350928,20221109,F,40대,부산광역시,200.0,비슷하다,비슷할 것이다,4,6,32,50,0,30,20,0
800,53351034,20221109,F,60대,충청북도,600.0,비슷하다,비슷할 것이다,5,5,35,80,0,10,10,0
801,53351118,20221109,M,40대,경기도,400.0,비슷하다,비슷할 것이다,1,1,7,90,0,0,10,0
802,53351250,20221109,M,50대,세종특별자치시,200.0,감소한 편이다,감소할 것이다,1,2,9,40,10,10,40,0
803,53351398,20221109,F,60대,경기도,600.0,증가한 편이다,비슷할 것이다,3,4,23,10,50,30,10,0
804,53351472,20221109,M,40대,경기도,600.0,증가한 편이다,증가할 것이다,2,4,18,20,30,20,30,0
805,53351659,20221109,F,60대,경기도,700.0,증가한 편이다,증가할 것이다,2,0,10,10,30,30,20,10
806,53351931,20221109,F,30대,울산광역시,400.0,증가한 편이다,증가할 것이다,2,5,20,60,5,10,25,0
807,53351970,20221109,M,50대,경상북도,200.0,증가한 편이다,증가할 것이다,4,4,28,60,30,5,5,0
808,53351989,20221109,M,40대,제주특별자치도,600.0,비슷하다,비슷할 것이다,1,2,9,50,50,0,0,0
809,53352385,20221109,M,50대,충청남도,400.0,크게 감소했다,감소할 것이다,7,8,51,10,10,70,10,0
810,53352429,20221109,F,40대,부산광역시,400.0,비슷하다,비슷할 것이다,2,2,14,50,20,10,20,0
811,53352461,20221109,F,50대,서울특별시,700.0,증가한 편이다,증가할 것이다,3,5,25,30,20,20,30,0
812,53352537,20221109,M,30대,충청남도,200.0,증가한 편이다,증가할 것이다,4,10,40,30,10,5,55,0
813,53352622,20221109,M,30대,경기도,200.0,비슷하다,비슷할 것이다,1,3,11,100,0,0,0,0
814,53352634,20221109,M,30대,경상남도,600.0,증가한 편이다,증가할 것이다,2,6,22,50,30,10,10,0
815,53352732,20221109,M,40대,경기도,700.0,증가한 편이다,증가할 것이다,1,4,13,20,0,30,50,0
816,53352781,20221109,F,30대,경상남도,200.0,비슷하다,비슷할 것이다,3,1,17,95,0,5,0,0
817,53353000,20221109,M,50대,서울특별시,600.0,증가한 편이다,증가할 것이다,2,1,12,50,30,10,5,5
818,53353021,20221109,M,20대,경상남도,200.0,비슷하다,비슷할 것이다,2,5,20,25,0,60,15,0
819,53353272,20221109,F,40대,부산광역시,600.0,크게 증가했다,증가할 것이다,3,6,27,20,0,30,50,0
820,53353360,20221109,F,50대,제주특별자치도,400.0,비슷하다,비슷할 것이다,2,5,20,0,30,30,0,40
821,53353483,20221109,F,50대,서울특별시,700.0,증가한 편이다,증가할 것이다,2,5,20,50,30,0,20,0
822,53353493,20221109,M,30대,전라남도,400.0,증가한 편이다,증가할 것이다,4,4,28,30,10,20,40,0
823,53353682,20221109,M,40대,인천광역시,600.0,비슷하다,감소할 것이다,5,8,41,30,5,15,50,0
824,53353984,20221109,F,40대,경상남도,400.0,증가한 편이다,증가할 것이다,4,10,40,50,20,0,30,0
825,53354036,20221109,F,20대,경상남도,700.0,크게 증가했다,비슷할 것이다,2,3,16,10,5,5,80,0
826,53354047,20221109,F,30대,경기도,700.0,증가한 편이다,증가할 것이다,2,10,30,30,20,30,20,0
827,53354296,20221109,F,40대,광주광역시,400.0,비슷하다,비슷할 것이다,3,12,39,80,0,0,20,0
828,53354545,20221109,M,50대,강원도,600.0,감소한 편이다,감소할 것이다,2,4,18,20,50,10,20,0
829,53354546,20221109,M,40대,경기도,600.0,비슷하다,비슷할 것이다,1,3,11,60,30,0,10,0
830,53354552,20221109,F,40대,경기도,200.0,비슷하다,비슷할 것이다,1,4,13,0,0,0,100,0
831,53354627,20221109,M,20대,경기도,700.0,증가한 편이다,증가할 것이다,5,10,45,70,10,10,10,0
832,53354671,20221109,F,50대,충청북도,600.0,증가한 편이다,비슷할 것이다,1,3,11,20,0,30,50,0
833,53354850,20221109,M,50대,경기도,600.0,증가한 편이다,증가할 것이다,2,4,18,70,10,0,20,0
834,53355176,20221109,F,50대,울산광역시,600.0,증가한 편이다,비슷할 것이다,8,5,50,20,80,0,0,0
835,53355255,20221109,F,20대,서울특별시,200.0,증가한 편이다,비슷할 것이다,3,5,25,60,20,15,5,0
836,53355509,20221109,F,20대,울산광역시,200.0,증가한 편이다,증가할 것이다,1,8,21,50,0,0,50,0
837,53355643,20221109,M,50대,충청남도,600.0,감소한 편이다,감소할 것이다,1,6,17,30,20,10,40,0
838,53355666,20221109,F,30대,서울특별시,700.0,증가한 편이다,증가할 것이다,2,8,26,50,0,30,20,0
839,53355700,20221109,M,40대,경기도,700.0,증가한 편이다,비슷할 것이다,3,2,19,0,50,40,10,0
840,53355816,20221109,F,50대,경기도,400.0,증가한 편이다,비슷할 것이다,3,3,21,10,70,10,10,0
841,53355870,20221109,F,30대,충청북도,400.0,증가한 편이다,크게 증가할 것이다,6,6,42,20,20,10,50,0
842,53356337,20221109,F,40대,충청남도,200.0,증가한 편이다,비슷할 것이다,7,3,41,30,40,20,10,0
843,53356479,20221109,M,60대,대구광역시,700.0,비슷하다,비슷할 것이다,2,8,26,30,20,10,40,0
844,53356503,20221109,M,40대,경기도,200.0,비슷하다,비슷할 것이다,2,8,26,10,20,10,50,10
845,53356855,20221109,F,40대,인천광역시,700.0,증가한 편이다,비슷할 것이다,4,5,30,90,0,0,10,0
846,53357128,20221109,F,30대,충청남도,200.0,증가한 편이다,증가할 것이다,3,10,35,70,0,30,0,0
847,53357142,20221109,M,40대,서울특별시,700.0,증가한 편이다,증가할 것이다,3,6,27,30,10,10,50,0
848,53357176,20221109,F,30대,전라북도,600.0,비슷하다,증가할 것이다,6,12,54,50,20,0,30,0
849,53357226,20221109,F,40대,충청남도,600.0,증가한 편이다,증가할 것이다,2,5,20,40,20,5,5,30
850,53357526,20221109,F,40대,강원도,400.0,감소한 편이다,증가할 것이다,1,5,15,30,30,10,30,0
851,53357778,20221109,F,20대,인천광역시,200.0,증가한 편이다,비슷할 것이다,3,10,35,60,10,0,30,0
852,53357806,20221109,F,50대,울산광역시,700.0,비슷하다,비슷할 것이다,2,5,20,20,30,0,50,0
853,53357850,20221109,F,30대,경기도,200.0,비슷하다,증가할 것이다,5,12,49,50,0,0,50,0
854,53357866,20221109,F,50대,경기도,400.0,증가한 편이다,증가할 것이다,2,2,14,90,0,0,10,0
855,53357959,20221109,F,50대,인천광역시,700.0,크게 증가했다,비슷할 것이다,2,6,22,90,0,0,10,0
856,53357979,20221109,F,30대,경기도,600.0,증가한 편이다,증가할 것이다,1,10,25,15,70,0,0,15
857,53358056,20221109,F,50대,경상북도,200.0,감소한 편이다,크게 감소할 것이다,3,10,35,40,10,10,20,20
858,53358081,20221109,F,20대,서울특별시,600.0,감소한 편이다,비슷할 것이다,8,3,46,50,0,0,50,0
859,53358132,20221109,M,30대,경기도,200.0,비슷하다,비슷할 것이다,3,4,23,90,10,0,0,0
860,53358289,20221109,M,60대,전라북도,200.0,비슷하다,증가할 것이다,0,3,6,30,10,10,20,30
861,53358339,20221109,F,30대,전라북도,600.0,비슷하다,증가할 것이다,1,3,11,20,30,0,50,0
862,53358356,20221109,M,20대,경기도,200.0,비슷하다,비슷할 것이다,3,18,51,90,0,5,5,0
863,53358388,20221109,M,50대,경상남도,600.0,증가한 편이다,증가할 것이다,3,8,31,10,50,20,10,10
864,53358488,20221109,M,50대,경기도,700.0,비슷하다,비슷할 것이다,4,12,44,30,30,10,30,0
865,53358582,20221109,M,50대,경기도,400.0,비슷하다,비슷할 것이다,3,8,31,0,70,0,30,0
866,53358599,20221109,M,30대,대전광역시,400.0,감소한 편이다,비슷할 것이다,3,8,31,70,5,5,20,0
867,53358619,20221109,F,50대,대구광역시,200.0,증가한 편이다,비슷할 것이다,1,1,7,10,10,20,30,30
868,53358670,20221109,F,20대,경상북도,400.0,증가한 편이다,증가할 것이다,1,2,9,20,10,20,0,50
869,53358729,20221109,F,40대,부산광역시,400.0,증가한 편이다,비슷할 것이다,2,8,26,50,0,50,0,0
870,53358804,20221109,M,40대,대구광역시,600.0,증가한 편이다,비슷할 것이다,1,4,13,30,30,0,40,0
871,53358855,20221109,M,60대,경기도,200.0,비슷하다,비슷할 것이다,1,9,23,100,0,0,0,0
872,53359003,20221109,M,60대,부산광역시,400.0,감소한 편이다,비슷할 것이다,1,3,11,80,0,0,20,0
873,53359050,20221109,M,50대,경기도,600.0,비슷하다,증가할 것이다,3,5,25,20,20,20,40,0
874,53359078,20221109,F,50대,경기도,200.0,비슷하다,비슷할 것이다,1,1,7,30,0,30,40,0
875,53359425,20221109,M,40대,경상북도,400.0,비슷하다,증가할 것이다,5,8,41,0,100,0,0,0
876,53359460,20221109,F,60대,부산광역시,600.0,비슷하다,비슷할 것이다,8,10,60,20,10,10,40,20
877,53359531,20221109,M,20대,서울특별시,400.0,비슷하다,비슷할 것이다,0,0,0,100,0,0,0,0
878,53359601,20221109,M,20대,경기도,600.0,비슷하다,증가할 것이다,8,12,64,90,0,0,10,0
879,53359618,20221109,F,20대,광주광역시,600.0,증가한 편이다,증가할 것이다,4,7,34,60,25,5,10,0
881,53359687,20221109,F,40대,부산광역시,400.0,증가한 편이다,증가할 것이다,3,5,25,40,10,30,20,0
882,53359704,20221109,M,60대,인천광역시,700.0,증가한 편이다,증가할 것이다,2,4,18,20,50,0,30,0
883,53359835,20221109,M,40대,경기도,400.0,감소한 편이다,크게 감소할 것이다,3,7,29,60,15,15,10,0
884,53359914,20221109,M,50대,경기도,700.0,증가한 편이다,증가할 것이다,2,12,34,15,50,5,30,0
885,53360055,20221109,F,50대,인천광역시,700.0,비슷하다,증가할 것이다,3,10,35,30,30,30,10,0
886,53360147,20221109,M,50대,대구광역시,200.0,감소한 편이다,감소할 것이다,1,10,25,20,30,0,50,0
887,53360156,20221109,F,30대,부산광역시,600.0,비슷하다,비슷할 것이다,2,8,26,30,10,30,30,0
888,53360434,20221109,F,50대,경상남도,700.0,증가한 편이다,증가할 것이다,2,5,20,30,10,20,40,0
889,53360501,20221109,M,30대,부산광역시,200.0,비슷하다,비슷할 것이다,2,8,26,20,0,0,80,0
890,53360514,20221109,M,30대,충청남도,200.0,증가한 편이다,증가할 것이다,1,2,9,0,50,45,5,0
891,53360623,20221109,F,50대,대구광역시,400.0,비슷하다,감소할 것이다,1,2,9,50,30,20,0,0
892,53360630,20221109,F,50대,인천광역시,400.0,비슷하다,증가할 것이다,3,3,21,90,0,10,0,0
